UserID,Date,Comment
Objective Values,2025-02-20 07:15:34+00:00,I like your content here.
Gurthnog the American Barbarian,2025-02-20 07:16:45+00:00,TikTok made it so I couldn't follow you for a few days
SomeoneInAlaska,2025-02-20 07:34:24+00:00,I don’t tik the tok but I appreciate your content and will keep watching here! Thank you for your common sense and truth.
Luda Kuca,2025-02-19 20:51:48+00:00,"I’m @ludakuca65 on TikTok. No need to follow, I don’t produce videos."
BG_305,2025-02-19 21:11:16+00:00,Why not bring your fans here?
LVic513,2025-02-19 21:24:57+00:00,You called this in the last post I saw. I’m disliking that app more and more daily.
MOMOF4cs,2025-02-19 21:35:17+00:00,Found you!
Kelley Sherbondy,2025-02-19 21:45:10+00:00,I recently deleted TikTok…pussed off that they take so much from content creators and my favorites are constantly getting hit with 7 day bans
None of your business,2025-02-19 21:51:30+00:00,Fk tiktok
Edelson,2025-02-19 22:04:43+00:00,I dont get how they keep getting you or is it just bots banning you.
John Galt,2025-02-19 22:06:30+00:00,What did they ban you for?
John Galt,2025-02-19 22:07:54+00:00,"Your critics may be flagging you just because, or spamming your followers"
nobody,2025-02-19 22:08:20+00:00,Can't wait for people to finally leave other platforms. Take away their shine.
David,2025-02-20 10:01:34+00:00,"Done 
MAGA/MAHA FOR LIFE"
Steven,2025-02-20 10:20:55+00:00,Well you said the pentagon spent $600m on sushi… and the irs spent $230k a month of k cups . You really are a retard.
I Am The Nation,2025-02-20 10:55:08+00:00,Yet people talking about unaliaving people have 2-3 million and never get banned?
Mîke Damasiewicz,2025-02-20 11:20:43+00:00,I don’t use TT. I follow you on X
Doodlesmom,2025-02-20 11:50:09+00:00,"They don’t ban groomer Jeffrey marsh, but the blue eyed f-bomber gets banned?? WTF"
Wheels,2025-02-20 12:34:34+00:00,Uninstalled that app a month. Best thing I ever did. It's a time suck full of hatred
Beitt,2025-02-20 13:11:05+00:00,I gotch you
these United,2025-02-20 13:51:04+00:00,I absolutely refuse to use a Chinese social media platform
mark marucci,2025-02-20 14:29:07+00:00,Done.
ThunderBlessing,2025-02-20 15:50:21+00:00,TikTok doesn’t like the Truth? Why?
Mr. J,2025-02-20 02:52:25+00:00,"Done, one of my favorites 
@teameffujoe"
Sherry Saffer,2025-02-20 02:55:24+00:00,Just added you again. This is getting old the attacks on you. Harry & his minions are mass-reporting you!
Deplorable Native American,2025-02-20 03:02:20+00:00,Followed !!!!
D B,2025-02-20 03:20:54+00:00,If I comment ANYTHING it gets reported!!!
ChrispyMAGA,2025-02-20 03:22:53+00:00,Got you!!
$hit Poster 12 (they/ them/ Apache gunship),2025-02-20 15:52:53+00:00,I always find you.
Ryan,2025-02-20 16:13:56+00:00,Probably due to the amount of times you are proven wrong on there which is almost daily
Nike Spruill,2025-02-20 16:15:26+00:00,Done!
SlavoArt,2025-02-20 16:52:23+00:00,Followed.
eddieshustle,2025-02-20 17:38:05+00:00,Sure
Estebon Vihaio,2025-02-19 22:36:50+00:00,"Is it the Trump support? 

From clips everyone posts on X it doesn't seem like many holds are barred"
Kathleen Harty,2025-02-19 22:36:56+00:00,I got u
Robert Carlson,2025-02-19 22:42:07+00:00,Already do. Keep up the fight
Stellrmom712,2025-02-19 23:11:03+00:00,"I only watch you on X , better WiFi reception  xo"
WKM,2025-02-19 23:26:07+00:00,Already following you over there.
Jubbs,2025-02-19 23:28:12+00:00,That is crazy... I couldn't even post a meme of Hawk tuah girl. The good news is you have fans and growing. Love your take
Flyoverfanny,2025-02-19 23:28:30+00:00,Well that’s some smelly BS!
kone1775,2025-02-19 23:33:55+00:00,"Picked you up……..again. Just shows who’s controlling TT. It’s like the old twitter. So glad 
@elonmusk
 bought this platform so we aren’t suppressed."
Troy Perry,2025-02-19 23:49:05+00:00,Followed you yet again! X is the way!
Kent,2025-02-20 00:16:59+00:00,lol! Banned again!
Rick C,2025-02-20 00:18:14+00:00,Jackasses.
Sunnyside100,2025-02-20 00:22:16+00:00,"Gen X Aussie here, I found you on TT thank god, you’re so good!"
𝔎ℭ. سباستین ✞,2025-02-20 00:28:51+00:00,Followed !
ringdinghy,2025-02-20 00:39:22+00:00,I wondered where you went.
Christopher Murphy,2025-02-20 00:40:51+00:00,Fuck'em
Branding Mogul.,2025-02-20 00:50:20+00:00,"What was it this time every time i call 
@harrjsisson
 a dumbass or Moron i get their community guidelines police censoring me. I  can usually get away with imbecile. But with you it’s usually because you told the truth with factual backup ."
mike honcho,2025-02-20 00:53:01+00:00,Love your content!
Colter Hammon,2025-02-20 00:55:54+00:00,Done
patti gib,2025-02-20 01:07:43+00:00,Done
Michael Sobolik,2025-02-26 13:47:23+00:00,"Illegal. Unsafe. Dangerous.

The Trump admin cannot allow this to happen.

“TikTok is attempting to hammer out a deal with the Trump admin that would resolve the sale-or-ban order while leaving the platform in the hands of Chinese parent company ByteDance.”"
dick whitman,2025-02-26 14:28:03+00:00,If Trump can't TikTok then he's not serious on China at all
Will Harwood,2025-02-26 15:14:37+00:00,Amen
SCHENCK!,2025-02-26 16:34:38+00:00,"Trump wouldn't care if it was run by China. 
X is more dangerous too btw."
TravTalks,2025-02-26 20:37:28+00:00,TikTok has to be sold. Trump has to be serious about Chinese influence.
Seraph,2025-02-27 01:50:51+00:00,因为2026年中期选举对特朗普至关重要，他需要更多倾向川普而不是倾向民主党的平台。一个X是不够的，tiktok有助于帮助maga发声。如果特朗普强硬收购tiktok，他会得到一个僵尸壳子（因为中国已经要求tk母公司把各种数据和技术收回），无法发挥作用。
BFD,2025-02-27 03:37:14+00:00,Winning!
Lander PeterJohn,2025-02-27 04:40:37+00:00,"Illegal ?
Get a grip.

I could say the same about ""unsafe"" - but for someone like you I'd be wasting my breath.

But ""illegal"" is way over the top."
Unfamous Buddha,2025-02-27 08:21:05+00:00,"Screw both you AND Trump.
You (and the Zionist lobby) are pissed at TikTok because people upload the photos & videos of the horrors committed by IsntReal. Your hasbara can't contain the truth."
Gregory M. Thomas,2025-02-27 10:51:39+00:00,They are.  The President is literally doing what got Andrew Johnson impeached and no one is batting an eye.
Nick Castille,2025-02-26 17:08:55+00:00,Trump likes TikTok
tai,2025-02-27 11:54:05+00:00,Is it because of the fragile American security or the greedy gangster genes?
Sara Fischer,2025-02-08 14:47:33+00:00,"Scoop: #TikTok TV app has quietly disappeared in US
- Streaming TV firms like Samsung, LG, Vizio, Amazon, etc.  have all removed 
@tiktok_us
 from their smart TV systems/app stores, joining Google/Apple in complying w ban law despite 75-day extension
@axios"
Project Constitution,2025-02-08 18:00:08+00:00,"This Is Fire!!!!!  Great Music Video 
@RealAlexJones"
Possibly,2025-02-08 15:10:38+00:00,"AFAIK, regardless of what Trump said regarding an extension,  (because it had already gone to the SC), people are now unable to newly get the app or update it. It’s why phones with the app already installed on it were going for ridiculous prices on the secondary market."
Sandra Morris,2025-02-08 15:46:02+00:00,My firestick kept displaying  a message tictok unsupported to the point so annoying  that I just deleted it because I can watch on tablet
Randy Roads,2025-02-08 15:53:26+00:00,for one it was taken off the Apple Store…everyone I know that used it is still using it the same
Mrs.Smith,2025-02-08 16:41:46+00:00,Who’s buying tik tok ???????!!!!
theponderer1,2025-02-08 17:36:35+00:00,FAFO
franca toronyi-lalic,2025-02-08 14:57:03+00:00,They know it’s not coming back. Bytedance will not hand its algorithm over to  hands
Rob Smith,2025-02-26 20:01:01+00:00,"This nuanced take on underage gender transition and how unpopular all of this is with the American public and the current Federal Government got taken down and a strike on TikTok within about 5 minutes, by the way.

X remains the only place for free speech."
Gains B,2025-02-27 18:58:11+00:00,Didnt you get jumped by some people for speaking some unpopular truths?
Rob Smith,2025-02-27 21:38:47+00:00,lol no. Yall just be saying things
Kenneth 老百姓 Rapoza,2025-02-27 19:52:17+00:00,Probably not tone deaf. They are doing it to rile up their opposition because all they do is knee jerk react.
Dumb Construction Guy,2025-02-27 14:42:42+00:00,"Meet James Pritzker 
Illinois Governor JB Pritzker's cousin 
James goes by Jennifer and funnels large amounts of money into ""gender care"""
BPaul,2025-02-27 14:45:39+00:00,It’s a DSM recognized mental illness
EnlightenedBaka,2025-02-27 16:07:59+00:00,America is a conservative country. All the censorship on social media is a psyop trying to gaslight the population into thinking the opposite.
BLAKE O’SHEA,2025-02-27 14:19:09+00:00,TikTok censors worse than 2021 Twitter. Any deal Trump makes with them will have to include a First Amendment provision. I lost 4 accounts. One was because I was against the Ukraine war! So it isn't China doing the censoring.
Val,2025-02-27 14:21:05+00:00,Wow.
Doc Holliday,2025-02-27 15:57:51+00:00,We love free! People need debate for a healthy society. May the best ideas win.
Guy Fromage,2025-02-27 18:05:12+00:00,"Fantastic take, sir.  I agree with your ""this won't age well"" prediction.  Progressives played the same ahistorical denial game with other ash bin of history takes of their ideological predecessors, such as eugenics and wholesale lobotomies."
BrutalTruth,2025-02-27 14:11:18+00:00,Dwayne Wade is an absolute pussy
Walter Weick,2025-02-27 14:22:47+00:00,Thumbs
H Johnson,2025-02-27 15:07:21+00:00,Have TikTok employees or Creators thanked Trump  yet?
Stan Toncich,2025-02-27 15:17:14+00:00,We need to treat this as what it is - child abuse.
El Basuero,2025-02-27 20:21:16+00:00,The parents of these poor children cannot ever admit their error.
Reggie Edouard King,2025-02-27 21:09:11+00:00,"Stfu , don’t u have a white ass to rim?"
LilKimFan555,2025-02-27 21:55:25+00:00,Then why am I banned for saying cis
Pturtle,2025-02-27 14:04:46+00:00,What’s wrong with her being in the cover of a magazine? You bigots just want to get rid of trans people altogether it seems
Rob Smith,2025-02-27 14:06:42+00:00,Keep up with that tactic it has really worked out for you all thus far.
3 B's.,2025-02-27 14:13:09+00:00,"All the democrats appear to care about is aborting babies and mutilating children’s genitalia. Oh, and of course, waste and fraud. What does that say about them???"
Sci-K-Ray,2025-02-27 14:12:22+00:00,"For racists, bigots, and fascists to spew horrible hate.  

Ahhhh…the benefits of Free Speech X.    

Nothing much else about this site.  Just lies and narratives."
Kamala the UGANDAN Giant,2025-02-27 20:37:30+00:00,It's why it should be banned in the US they don't play by any rules its how they are brainwashing the youth. And now Trump supports it bc they add a couple zeros to his view count. Dumb as fuck
Raunchy Mumble,2025-02-15 08:11:09+00:00,TikTok just post banned for no clear reason....
YourFavoriteGuy,2025-02-24 00:22:15+00:00,"The Congressmembers behind the TikTok Ban just said the truth out loud:

It was because of Israel, NOT China…
I said this the entire time"
Azemmour,2025-02-24 00:48:46+00:00,USA is occupied by Israel
Leonard Browntail,2025-02-24 00:59:20+00:00,"I can already tell because of how many people supports Palestine in there. Israel puppets can't do anything against it but to ban it unless TikTok were to follow what US wants, which is censorship."
Alfred Solomons,2025-02-24 14:10:58+00:00,"Shut the fuck up, broccoli boy."
Kamelmoz,2025-02-24 23:00:39+00:00,FREE PALESTINE
Earthling,2025-02-24 20:58:49+00:00,Most of them are foreign agents and traitors.
Tayahoneybear,2025-02-24 01:31:50+00:00,I freaking knew it!!!
David Smallwood,2025-02-24 21:16:25+00:00,Isreal like the UK usa and some others are scared of the truth coming out.  Free Palestine
YourJewishMama,2025-02-24 00:29:36+00:00,This dude is like what if Joseph Goebbels had a Shirley Temple face and hairdo .
Jay The True Scotsman,2025-02-24 04:00:09+00:00,"This is propaganda.  Propaganda is a lie based on false premises that seek to fool and influence the weak-minded.

this kid was damaged by brainwashing"
Zahera Ladhi,2025-02-24 05:10:58+00:00,
Kris Bryant,2025-02-24 08:04:57+00:00,Do you get bullied?
Joshua w,2025-02-24 11:58:39+00:00,We told them that from the go. It's like this every single time.
Descendant of Doug,2025-02-25 06:30:13+00:00,"Hi, Guy  is it true that the book face bought TikTok, and if so, does this mean that zuckerberg is selling our information to China?  seriously, though, isn't the platform an informational vacuum now if that is the case?"
Diana Reed,2025-02-24 15:07:06+00:00,Your parents did a horrible job.
Kris Bryant,2025-02-24 08:04:44+00:00,Do you plan on shooting you your high school?
Kris Bryant,2025-02-24 08:05:16+00:00,You kno if you’re gay hamas will throw you off a building lol.
Adrienne Buckwalter Loughery,2025-02-26 12:40:43+00:00,It seems like some of our elected officials were more upset over the TikTok ban they are about what is happening in DC right now !
Hillel Fuld,2025-02-27 05:27:50+00:00,"About to get banned on TikTok. 

Any tips or intros to prevent the ban? 

(Please don’t lecture me about TikTok being Chinese and dangerous. Thanks.)"
Ouriel,2025-02-27 05:34:33+00:00,"say you love hamas. 
should fix it"
Hillel Fuld,2025-02-27 05:36:42+00:00,
roadside rant,2025-02-27 06:49:39+00:00,"Open a backup account and continue from there for the next three months . Yiu have no choice . 
The good news is , that when it comes to traffic or engagement it’s not such a huge deal people will find you very quick . TikTok, as opposed to other platforms gives significantly"
Rose,2025-02-27 05:33:36+00:00,I have no clue.  Never cared to be on TikTok.
Anash Reporter,2025-02-27 05:37:19+00:00,"It's Chinese and dangerous. 

It disappears after 90 days without violations. Your top middle video mentions ""Palestinian."" I advise sticking to business and life tips on TikTok, and using X for Israel-related topics."
SamV Maga,2025-02-27 06:45:04+00:00,Take a week off and let’s the algorithm reset
Ariel Jalali,2025-02-27 06:56:47+00:00,"From the screenshot I see only one video that violates their community guidelines (whatever those are who cares) just delete that video and send them an appeal saying you did it 

I can’t imagine these guys have any higher reasoning than robots. Just keep playing their cat and"
Crossificio di Anastasia,2025-02-27 05:33:01+00:00,I did that. Say goodbye to your account.
Crossificio di Anastasia,2025-02-27 05:33:06+00:00,Don't be a  zionist terrorist ???
ISRAEL STRONGER,2025-02-27 05:40:48+00:00,"That platform is irrelevant to me, I can't help you, its policies are not pro-Western, much less pro-Israel."
Linda Rose,2025-02-27 05:47:38+00:00,Aren’t you a bit too old for TikTok Sir?
Sakojuju,2025-02-27 06:16:37+00:00,"Just post some innocuous stuff, if it matters to you. Idk  what you’re posting but I’m assuming pro israeli. Maybe post some nature pics or you looking at a nice sunset?  puppies? Now I’m thinking, What do they even want?"
Amalistar,2025-02-27 09:58:45+00:00,"Have you considered dancing, while delivering the subject of the video in verbal format?"
Becca,2025-02-27 15:17:52+00:00,Drape one of those Arafat teatowels over your shoulders
John Helmich,2025-02-27 15:22:48+00:00,"Record in your car, take the glasses off, and whine a lot while glancing in every direction but where the camera is."
ארי,2025-02-28 03:34:18+00:00,TikTok is Chinese and dangerous.
Samuel Walker,2025-02-28 20:31:53+00:00,This made my day. Thanks for putting it out there
"^-^espresso Martini, ליליאנה",2025-02-27 05:36:48+00:00,Create another account asap. A lot of us are waiting for TIKTOK to be sold   APRIL 20th 2025
Moronic Idiots,2025-02-27 05:59:19+00:00,"TikTok is Chinese and dangerous.
Sorry, intrusive thoughts won."
Maxii,2025-02-27 09:31:39+00:00,"What happens if TikTok gets banned?

For millions of creators and businesses, TikTok isn’t just an app: it's a primary source of income. But with recent TikTok ban updates, things are looking shaky. 

So how do you protect your audience from sudden bans or algorithm changes?"
Matthew Poker,2025-02-27 19:29:35+00:00,"That 
@TheNBACentel
 ban lasted about as long as the TikTok ban, Never a doubt."
DS,2025-02-27 04:12:30+00:00,so Trump is still just ignoring the Tiktok ban. not enforcing the law illegally...and whats up with that? we just all gonna look other way?
,2025-02-27 08:45:41+00:00,Now I understand why they passed a law to ban TikTok in the united state of America
Emmie Legend,2025-02-27 08:51:22+00:00,Why?
,2025-02-27 08:59:26+00:00,"That app na one kind rubbish apppp
They fucking live on TikTok bro"
Àgbà John Doe,2025-02-11 15:16:06+00:00,"The Nigerian govt is watching our young people misbehave on tik tok, & they're keeping quiet.

That app needs to be banned or highly regulated.

Young men telling young girls to show their nakedness online, & everyone is watching.

We're breeding a very stupid generation.

End."
ARSENAL FOREVER,2025-02-11 15:34:02+00:00,Finally you're saying it too sir
Àgbà John Doe,2025-02-11 15:43:31+00:00,I have been saying it.
Caesaré,2025-02-11 15:22:51+00:00,"I just left a 4 - year relationship because of this. I can't be preparing funds to move my people 500KM to go pay your bride price while your top priority is fooling around unproductively on TikTok.
End."
Àgbà John Doe,2025-02-11 15:24:58+00:00,
domcarez.lens,2025-02-11 15:18:06+00:00,"Agba, they won't ban nothing because to them the youths have more than enough rubbish to  distract them from demanding for good governance."
ADELEKE,2025-02-11 15:18:39+00:00,"THAT APP NEED SERIOUS SENSITIZATION 

I got rid of the app months ago when my daughter starts using my phone for assignment, kids shouldn’t be exposed to such immoral content"
Biomed. Jessey,2025-02-11 15:45:11+00:00,"Banning or censoring tiktok won't address the root cause of this sudden misbehaviour! 

But rather, we should address the family institution as a whole. Our family institution has been under constant attack for a very long time, and it's affecting the society as a whole!"
Chief Aneriaku Ezihe Nwaokoafòr,2025-02-12 04:03:41+00:00,I don talk my own. Make government stop monetization for all social media platforms. Everybody go begin behave normal.
Gabriel miles,2025-02-11 15:20:47+00:00,"Exposure to the wrong things , Tik-Tok is a great app for marketing and adverts 
But we chose the other side of the app"
folowosele adeboye,2025-02-11 15:54:23+00:00,"Yes, Nigeria needs to ban it. But the tax they’re collecting won’t make them ban it."
G@$BI Bold,2025-02-11 15:40:06+00:00,"There was a day I downloaded TikTok and before I did I already bought  date of 5gig,

So I downloaded and started watching some videos, something push me to check data balance and when I check my data was remaining 2.3gig 

I just quietly uninstall the app for my peace."
Johnson,2025-02-11 16:45:15+00:00,It's so sad & highly disturbing to see potential mothers of our future generation leaders wasting away morally.
Nicholas Owusu-Appiah,2025-02-11 15:17:56+00:00,"This is just too much and must be addressed 

One wonders why this level of bad behavior is tolerated by our leaders 

What kind of generation are we breeding 

Are these the ones to take over after we are gone? 

God help us!"
mind talks,2025-02-11 15:19:02+00:00,"It’s driven by hunger & joblessness 
The government doesn’t care"
Oluwadabira,2025-02-11 15:41:18+00:00,Omo make dem ban that app jare
Chikezie,2025-02-11 15:18:58+00:00,That’s what the government loves and bank on always “distractions”.
ChaikinMoneyFlow(CMF),2025-02-11 18:01:21+00:00,The government should also create jobs to cut the madness
klaus,2025-02-11 15:16:57+00:00,The most disgusting and shameless app followed by Snapchat
LaurelChris $RRV KGeN,2025-02-11 15:36:40+00:00,I just tire. The men asking them to show their nakedness and the women showing it are all m^d.
Daniel,2025-02-11 16:05:45+00:00,"I have never had a tiktok account, somehow I just don't like the app bcos it just videos they upload there and do live streaming."
That_os_aack-oi,2025-02-11 18:33:37+00:00,A government system that can’t exude good leadership can’t straighten the young generation. Especially when that same government are responsible for the sufferings of the youths parents. All these could’ve been avoided if their monthly paychecks were sorted well
Thankgod Onen,2025-02-11 15:20:14+00:00,"The things under 19 are using as captions on their video is worthy of thoughts.

It's like a nude pandemic to blow on Tiktok.

This nyash vs this nyash 
This preeq vs this preeq.

Smh"
Makojo,2025-02-11 15:20:17+00:00,"Very stupid generation, to be honest... Engaging in meaningless contest and challenges, tueh!"
Jamie_Pee,2025-02-11 15:20:21+00:00,"I stumbled on one …. And the girl said she can’t play the game… that why will he ask her to do so..
You should see the the hateful comments of people on the live stream, telling the guy to kick her out and more words, 
And they told  him to kick her out & invite someone else"
TONY ODOGWU (Ogbuefi Ishí Mmirí Akù 1),2025-02-11 15:21:08+00:00,I don't just understand it. This generation is being wasted honestly
fastfingaz_dj_maro,2025-02-11 15:23:22+00:00,Young people wasting data on tiktok.. downloading wrong information into their memory. Thinking it's for fun but they don't knw it's all Engineered
Emeka,2025-02-11 15:25:06+00:00,"I share same line of thought with you, the National Orientation Agency (NOA) should also sensitive people on the kind of content they should and shouldn't post on TikTok 

China owns TikTok, but you will never see any Chinese person post something that isn't educative on TikTok"
Kronis,2025-02-11 15:25:43+00:00,sad reality
boakye,2025-02-11 15:27:04+00:00,I just watched a video of a female nigerian student assaulting a lecturer because he demanded she delete the video she was making as he passed by. He gently tap on her shoulder to excuse him to pass.
CRUZ EDITS,2025-02-11 15:28:37+00:00,They won't do that sha they are afraid that they youth might revolt and call them out which might be catastrophic for them
Oba Krypto,2025-02-11 15:17:00+00:00,"Some of us are promoting our businesses there ooo, make dem never ban am oo"
Jordan.,2025-02-11 15:32:39+00:00,"If they ban TikTok, they'll move to FB or Instagram.
And, it's a different app they do these things in & then, post it on TikTok.
Can't really blame the government but the parents of these kids engaging in such stupidities."
Obinna,2025-02-11 15:36:09+00:00,"What I think is for it to remain accessible, but regulated to a ovoid such stupid acts. 

Imagine seeing your sis doing such things"
Ebenezer,2025-02-11 15:49:03+00:00,They are unconcerned as long as the nonsense on TikTok does not affect them. Their only focus is on seeing X (Twitter) as a threat because this is where they are being criticised and exposed.
Ikenna Chibuike,2025-02-11 16:04:44+00:00,"A very dumb and thirsty generation indeed, after they'll want people to take them seriously.

Young girls used to fear camera before, but now it's crazy man."
𝗝𝗼𝘀𝗲𝗽𝗵,2025-02-11 16:05:35+00:00,"I have told my kid sis,that if i ever see her post on that app,her phone is gone"
SonOfTheMostHigh,2025-02-11 15:16:43+00:00,
FABDAN,2025-02-11 15:16:49+00:00,It's really sad and annoying
Qwhame wray,2025-02-11 15:17:00+00:00,I wonder where the parents of such people are seeing their kids misbehave on social media
ADINOYI,2025-02-11 15:18:50+00:00,It is very disgusting what those children do on that app. I can't have such app on my phone.
Mayor of the South,2025-02-11 15:19:28+00:00,"Hahaha except for a permanent ban or strict regulation, we're in for a long bumpy ride."
"Signal (Ø,G)",2025-02-11 15:19:48+00:00,how do you want them to keep manipulating us?
Emeka talks( esq),2025-02-11 15:20:48+00:00,The govt needs to regulate that app
Moses,2025-02-11 15:20:50+00:00,Thank God I don't have that app.
Eze Felix,2025-02-11 15:20:52+00:00,A very very stupid one indeed
adeyemi abiodun,2025-02-11 15:20:59+00:00,"The government in Saner Climes is responsible & knows the extent to go at regulating...
The irredeemable & reprobate govt we have here will not only stop at tiktok if allowed to regulate it, they'll ban tiktok..come for ""X"" & all social media in a bid to prevent information flow"
꓅îꂵ꒻ཞꂖ,2025-02-11 15:21:20+00:00,Funniest thing is the girls likes the attention like they are starved of it or they can't function without It...its really appalling
PSYCHE,2025-02-11 15:23:04+00:00,"While I’m here trying to enjoy them as much as I can for free!!! 
But them too Dey find money!!! 
Make them Dey share am now, since we have very decent women, make I taste the ones wey Dey indecent!!
Life no hard!"
RioMakeSense,2025-02-11 15:23:09+00:00,"You mean the govt that is more concerned with taxing its citizens from every angle and every juncture? 
They’re not ready"
Mike_Of_Coal_City,2025-02-11 15:23:11+00:00,"It's part of the total package of a corrupt government. It won't stop.

It's like when brother segun's girl comes visiting, and they want some private time for knacks; he sends the kids to go play street football. Same football that caused him to  punish them just few hours ago."
TohLuh,2025-02-11 15:36:43+00:00,"The age registration limit on the app must be enforced to start with.
All those 13, 14 years old on the app should not be on the app in the first place.
There's a way YouTube regulates their app, even if you search for rubbish, you won't find it."
Augustine The Copywriting Dad,2025-02-11 15:46:07+00:00,"The energy and resources channeled on trivial and irrelevant issues like BBN, free speech et al is mind blowing. Real issues of this nature that needs regulation are ignored forgetting it’s the foundation of tomorrow."
Bolaji,2025-02-11 15:53:52+00:00,"Honestly I don’t know what NBC is doing, their parents has failed and the govt is doing nothing."
Abimbola A. A.,2025-02-11 15:54:37+00:00,"As far as una no blast the government 
Den no go do anything"
Chris Kingston,2025-02-11 15:55:09+00:00,"Agba, these things the government overlooks are deliberately ignored and it is also a way to punish Future politicians...
The government has nothing to offer the youth so they allow them to do whatever as long as they are not disturbing them by stealing our resources.
Effcc nko."
Lotanna,2025-02-11 15:56:03+00:00,"It's so sad, Nudity will always pay in Nigeria especially with all these simps of men indulging these girls."
REM O. Emmanuel,2025-02-11 15:57:32+00:00,"The starting point is why are we having irresponsible govts that are failing astronomically?

All those things are consequences of failed govts, with Tinubu's govts stifling life out of Nigerians

The consequences of a failed govt can't be immediately estimated. Let's target govt"
KiD,2025-02-11 15:58:25+00:00,"Is quite heart break, some days ago I saw a video where one was having sex and the rest are there making video like"
Tomi Akporoghene Wojuola,2025-02-11 15:59:44+00:00,It keeps them distracted from the decaying country. The govt is very happy with it.
Chris Kingston,2025-02-11 16:01:03+00:00,"To add, the government is likely to ban twitter then tiktok,
Why?
So many positive and negative information are shared daily about Nigeria the government doesn't like it when information doesn't suit them. 
Tiktok for dummies"
Young Achiever,2025-02-11 15:23:58+00:00,"""Youths are the leaders of tomorrow""....
The more the youths waste, the more power and position they accrue
I assume that's the reason they go mercilessly after the youths that commits crime and most times humiliate and kill the ones that attempt to stand up against them"
Gabriel ET.,2025-02-11 15:24:41+00:00,"What’s going on TikTok is extremely disturbing!

Unfortunately nothing will be done as always until it’s too late."
Sir A.N.D,2025-02-11 15:24:55+00:00,Nudity is the new order
Ezealaji Ifeanyi P,2025-02-11 15:25:57+00:00,"I've been advocating on banning that on Facebook for some time now. That app, na only nudity dem dey promote for there."
rasaq zainab,2025-02-11 15:25:58+00:00,"I hate that app ehnnn, even before they started all this  nonsense"
urchiman,2025-02-11 15:26:06+00:00,Tik Tok is just a soft core porn App  nothing dey there.
Hemke_T,2025-02-11 15:26:29+00:00,"Agba
The thing tire me...
Na why i no dae too enter tiktok...
Some of the contents no get head at all"
IsangCEOekong,2025-02-11 15:26:56+00:00,I really don't wanna believe it's the app because once it get regulated or ban they'll move to another app and continue their irrationality.
Bakare Omotomiwa,2025-02-11 15:27:53+00:00,That's exactly what the government wants a stupid generation that can think for theirself or to be productive. That's why they won't regulate it talkless of banning it
Dezzyxv,2025-02-11 15:27:57+00:00,Deleted and uninstalled the app long time ago. It doesn't have any moral value again.
Stephen A.,2025-02-11 15:50:50+00:00,"I mean it's crazy to see people advertising money ritual, that app disgust me"
muzzle,2025-02-11 15:51:48+00:00,"Current population: 230M est..

Projected population by 2050: 450M est..which would mostly be young pple..

At the current rate of degeneracy by 2050..the future is funny"
Topmost,2025-02-11 15:53:37+00:00,God help us
ZAMANI JOSH,2025-02-11 15:53:46+00:00,Something needs to done
North,2025-02-11 16:01:34+00:00,Easiest way to destroy Humanity is by LEGALIZING NUDITY AND ADULTERY
sir-abbey,2025-02-11 16:02:12+00:00,The day I created an account on tiktok was the day I deactivated the account on it.
𝐔Ӳ𝙞,2025-02-11 16:02:51+00:00,It's becoming a mess every day in that app. I just hope the government will do the needful soon enough.
TEEBABA,2025-02-11 16:07:26+00:00,"I just saw a video where a female student was fighting a lecture because according to her, he interrupted her Tiktok video.

That app needs to be regulated."
TEEBABA,2025-02-11 16:07:49+00:00,True.
Gist & Banter HQ,2025-02-11 16:08:05+00:00,Nigeria government should regulate contents and also banned social media for children under 17 below until they’re 18
KwameNkruma,2025-02-11 15:29:06+00:00,"Air agba, do we really have a gov.t in this country! 
What we have here are looters who don't care about the betterment of the country or the citizens. 

The only time they will interfere is when it's a threat to them like when Twitter was ban"
Ibadan/Lagos Footwears,2025-02-11 15:33:29+00:00,Titok need to be regulated abeg.
Nedu,2025-02-11 15:33:37+00:00,I don't understand why parents would allow Thier children be on tiktok of all social media
King Morgàn,2025-02-11 15:33:42+00:00,It's a madness going on on that app
afọlábí,2025-02-11 15:34:22+00:00,"Absolutely stupid! 

With no iota of decorum!"
CINDY,2025-02-11 15:34:56+00:00,That app is something else
Samuel Amaechi,2025-02-11 15:35:15+00:00,Alot of stupid app that are luring our young's to doing nautical things plenty
ODIN,2025-02-11 15:36:17+00:00,That’s what happens when a criminal governs us and our unemployment and poverty rate has skyrocketed by more than 300% ..
Kingsley Egbonyi,2025-02-11 15:36:34+00:00,We are loosing it
OmoTiNoahBi,2025-02-11 15:39:24+00:00,That App needs urgent attention by the government. Regulating the app would be better
Fela 2 na Baba Ogba,2025-02-11 15:43:07+00:00,"Na because of them they increase data tariff 
TikTok don koba all of us"
𝑩𝒓𝒖𝒄𝒆 𝑾𝒂𝒚𝒏𝒆,2025-02-11 15:45:39+00:00,The app no dey my phone over 3 years now
OG GLOBAL,2025-02-11 15:47:28+00:00,"Thank God am not there and have no intentions to join anytime, X and face is enough for me."
Imanuel Tosin,2025-02-11 15:48:15+00:00,It is a necessary distraction for the incompetent government.
